tiempo,distancia,setpoint,error,derivada,integral,delta_pwm,pwm
26.626,33.93,20.00,13.93,-0.76,-21.52,0.16,450.19
26.676,33.95,20.00,13.95,-0.35,-21.52,0.77,450.73
26.726,33.95,20.00,13.95,-0.23,-21.52,0.95,451.40
26.776,33.93,20.00,13.93,-0.29,-21.52,0.86,452.00
26.826,33.93,20.00,13.93,-0.19,-21.52,1.02,452.71
26.877,33.93,20.00,13.93,-0.12,-21.52,1.15,453.52
26.928,33.93,20.00,13.93,-0.08,-21.52,1.23,454.38
26.979,33.93,20.00,13.93,-0.05,-21.52,1.30,455.29
27.030,33.17,20.00,13.17,-5.25,-21.52,-2.58,453.48
27.081,33.41,20.00,13.41,-1.76,-21.52,-1.08,452.72
27.131,33.15,20.00,13.15,-2.97,-21.52,-1.08,451.97
27.181,33.15,20.00,13.15,-1.93,-21.52,-1.08,451.21
27.231,33.15,20.00,13.15,-1.25,-21.52,-0.59,450.80
27.281,33.13,20.00,13.13,-0.95,-21.52,-0.17,450.68
27.332,32.88,20.00,12.88,-2.34,-21.52,-1.08,449.92
27.382,33.13,20.00,13.13,0.23,-21.52,2.17,451.44
27.432,32.88,20.00,12.88,-1.60,-21.52,-1.08,450.68
27.482,32.62,20.00,12.62,-2.86,-21.52,-1.08,449.92
27.532,32.37,20.00,12.37,-3.61,-21.52,-1.42,448.93
27.582,32.37,20.00,12.37,-2.35,-21.52,-1.08,448.17
27.632,32.11,20.00,12.11,-3.34,-21.52,-1.26,447.28
27.682,31.84,20.00,11.84,-4.06,-21.52,-1.73,446.07
27.732,31.84,20.00,11.84,-2.64,-21.52,-1.08,445.32
27.782,31.84,20.00,11.84,-1.72,-21.52,-1.08,444.56
27.832,31.84,20.00,11.84,-1.12,-21.52,-0.37,444.30
27.882,31.84,20.00,11.84,-0.73,-21.52,0.21,444.44
27.932,31.57,20.00,11.57,-2.36,-21.52,-1.08,443.69
27.982,31.57,20.00,11.57,-1.54,-21.52,-1.08,442.93
28.033,31.31,20.00,11.31,-2.78,-21.52,-1.08,442.17
28.083,30.77,20.00,10.77,-5.59,-21.52,-2.58,440.36
28.133,30.52,20.00,10.52,-5.38,-21.52,-2.58,438.56
28.183,30.26,20.00,10.26,-5.32,-21.52,-2.58,436.75
28.233,29.48,20.00,9.48,-8.92,-21.00,-2.60,434.93
28.283,29.48,20.00,9.48,-5.80,-20.49,-2.46,433.20
28.334,29.22,20.00,9.22,-5.55,-19.98,-2.40,431.53
28.385,28.63,20.00,8.63,-7.66,-19.50,-2.34,429.89
28.435,28.63,20.00,8.63,-4.98,-19.03,-2.26,428.30
28.485,28.05,20.00,8.05,-7.30,-18.59,-2.23,426.74
28.535,27.74,20.00,7.74,-6.91,-18.16,-2.18,425.22
28.585,26.59,20.00,6.59,-12.54,-17.80,-2.49,423.47
28.635,26.59,20.00,6.59,-8.15,-17.43,-2.10,422.00
28.685,26.59,20.00,6.59,-5.30,-17.07,-2.05,420.57
28.735,26.59,20.00,6.59,-3.44,-16.71,-1.87,419.26
28.785,26.59,20.00,6.59,-2.24,-16.34,-1.83,417.98
28.835,15.39,20.00,-4.61,-79.86,-16.54,-10.76,410.44
28.885,14.38,20.00,-5.62,-58.98,-16.79,-12.00,402.04
28.936,13.38,20.00,-6.62,-45.20,-17.09,-12.00,393.64
28.986,13.38,20.00,-6.62,-29.38,-17.39,-12.00,385.24
29.036,10.69,20.00,-9.31,-37.93,-17.82,-12.00,376.84
29.087,10.69,20.00,-9.31,-24.65,-18.26,-12.00,368.44
29.137,10.69,20.00,-9.31,-16.02,-18.68,-12.00,360.04
29.187,10.69,20.00,-9.31,-10.42,-19.11,-11.32,352.12
29.238,10.69,20.00,-9.31,-6.77,-19.55,-10.87,344.50
29.288,10.37,20.00,-9.63,-6.64,-19.99,-11.55,336.42
29.339,10.37,20.00,-9.63,-4.32,-20.44,-9.29,329.92
29.389,10.37,20.00,-9.63,-2.81,-20.88,-7.08,324.96
29.439,10.37,20.00,-9.63,-1.82,-21.32,-7.13,319.96
29.489,10.37,20.00,-9.63,-1.19,-21.76,-6.25,315.59
29.540,4.22,20.00,-15.78,-42.98,-21.76,-12.00,307.19
29.591,4.22,20.00,-15.78,-27.93,-21.76,-12.00,298.79
29.642,4.22,20.00,-15.78,-18.16,-21.76,-12.00,290.39
29.693,4.22,20.00,-15.78,-11.80,-21.76,-12.00,281.99
29.743,4.22,20.00,-15.78,-7.67,-21.76,-12.00,273.59
29.793,4.22,20.00,-15.78,-4.99,-21.76,-12.00,265.19
29.843,4.22,20.00,-15.78,-3.24,-21.76,-8.03,259.57
29.893,4.22,20.00,-15.78,-2.11,-21.76,-7.61,254.24
29.943,4.22,20.00,-15.78,-1.37,-21.76,-7.32,249.12
29.993,4.22,20.00,-15.78,-0.89,-21.76,-6.59,244.50
30.043,4.22,20.00,-15.78,-0.58,-21.76,-6.07,240.25
30.093,6.75,20.00,-13.25,17.33,-21.76,-2.61,238.42
30.143,6.75,20.00,-13.25,11.27,-21.76,-2.61,236.59
30.193,8.02,20.00,-11.98,16.21,-21.76,-2.61,234.77
30.243,6.75,20.00,-13.25,1.65,-21.76,-3.61,232.24
30.293,8.02,20.00,-11.98,9.96,-21.76,-2.61,230.41
30.343,5.49,20.00,-14.51,-11.23,-21.76,-12.00,222.01
30.393,5.49,20.00,-14.51,-7.30,-21.76,-12.00,213.61
30.444,5.49,20.00,-14.51,-4.75,-21.76,-11.72,205.41
30.494,5.49,20.00,-14.51,-3.09,-21.76,-7.76,199.98
30.544,5.47,20.00,-14.53,-2.15,-21.76,-7.61,194.65
30.594,5.47,20.00,-14.53,-1.39,-21.76,-7.37,189.49
30.644,5.47,20.00,-14.53,-0.91,-21.76,-6.62,184.86
30.694,4.22,20.00,-15.78,-9.34,-21.76,-12.00,176.46
30.745,5.47,20.00,-14.53,2.51,-21.76,-3.61,173.93
30.795,5.47,20.00,-14.53,1.63,-21.76,-3.61,171.40
30.845,5.47,20.00,-14.53,1.06,-21.76,-4.07,168.55
30.895,5.47,20.00,-14.53,0.69,-21.76,-4.42,165.54
30.945,4.86,20.00,-15.14,-3.82,-21.76,-9.20,164.64
30.995,4.86,20.00,-15.14,-2.48,-21.76,-7.61,164.37
31.045,4.86,20.00,-15.14,-1.61,-21.76,-7.61,164.28
31.095,4.86,20.00,-15.14,-1.05,-21.76,-6.83,164.26
31.145,4.20,20.00,-15.80,-5.30,-21.76,-12.00,164.25
31.195,4.20,20.00,-15.80,-3.45,-21.76,-8.41,164.25
31.245,4.20,20.00,-15.80,-2.24,-21.76,-7.61,164.25
31.295,4.20,20.00,-15.80,-1.46,-21.76,-7.51,164.25
31.346,4.20,20.00,-15.80,-0.95,-21.76,-6.69,164.25
31.396,4.54,20.00,-15.46,1.76,-21.76,-3.61,164.25
31.447,4.54,20.00,-15.46,1.15,-21.76,-4.00,164.25
31.497,4.54,20.00,-15.46,0.75,-21.76,-4.37,164.25
31.547,4.54,20.00,-15.46,0.48,-21.76,-4.62,164.25
31.597,4.54,20.00,-15.46,0.32,-21.76,-4.75,164.25
31.647,11.71,20.00,-8.29,50.39,-22.13,-1.76,164.25
31.697,12.21,20.00,-7.79,36.26,-22.47,-1.63,164.25
31.747,12.70,20.00,-7.30,27.00,-22.79,-1.53,164.25
31.797,13.04,20.00,-6.96,19.93,-23.09,-1.48,164.25
31.847,13.04,20.00,-6.96,12.95,-23.39,-2.27,164.25
31.897,13.38,20.00,-6.62,10.80,-23.68,-2.57,164.25
31.948,13.38,20.00,-6.62,7.02,-23.97,-2.88,164.25
31.998,13.72,20.00,-6.28,6.94,-24.23,-2.91,164.25
32.048,14.38,20.00,-5.62,9.13,-24.46,-2.81,164.25
32.098,14.38,20.00,-5.62,5.94,-24.69,-2.96,164.25
32.148,14.72,20.00,-5.28,6.24,-24.91,-2.99,164.25
32.199,15.05,20.00,-4.95,6.32,-25.11,-2.96,164.25
32.249,15.06,20.00,-4.94,4.18,-25.31,-2.97,164.25
32.299,15.39,20.00,-4.61,5.03,-25.49,-2.64,164.25
32.349,15.40,20.00,-4.60,3.34,-25.67,-2.95,164.25
32.400,15.40,20.00,-4.60,2.17,-25.85,-3.10,164.25
32.450,15.74,20.00,-4.26,3.79,-26.01,-2.88,164.25
32.500,16.05,20.00,-3.95,4.63,-26.15,-2.55,164.25
32.550,16.06,20.00,-3.94,3.08,-26.30,-3.12,164.25
32.600,16.06,20.00,-3.94,2.00,-26.44,-3.17,164.25
32.650,16.06,20.00,-3.94,1.30,-26.59,-3.44,164.25
32.700,16.06,20.00,-3.94,0.85,-26.73,-3.70,164.25
32.750,16.06,20.00,-3.94,0.55,-26.87,-3.76,164.25
32.800,16.06,20.00,-3.94,0.36,-27.02,-3.86,164.25
32.850,16.06,20.00,-3.94,0.23,-27.16,-3.98,164.25
32.900,15.74,20.00,-4.26,-2.09,-27.32,-5.12,164.25
32.950,15.74,20.00,-4.26,-1.36,-27.47,-4.97,164.25
33.001,15.74,20.00,-4.26,-0.88,-27.64,-4.74,164.25
33.051,15.39,20.00,-4.61,-3.02,-27.81,-5.49,164.25
33.101,15.05,20.00,-4.95,-4.35,-28.00,-7.13,164.25
33.151,14.72,20.00,-5.28,-5.13,-28.21,-8.39,164.25
33.201,14.40,20.00,-5.60,-5.58,-28.43,-8.41,164.25
33.251,14.06,20.00,-5.94,-6.01,-28.67,-8.44,164.25
33.301,14.06,20.00,-5.94,-3.90,-28.91,-6.86,164.25
33.351,13.72,20.00,-6.28,-4.92,-29.17,-8.67,164.25
33.401,13.72,20.00,-6.28,-3.20,-29.42,-6.62,164.25
33.451,13.38,20.00,-6.62,-4.46,-29.69,-8.40,164.25
33.501,13.06,20.00,-6.94,-5.14,-29.98,-9.50,164.25
33.551,13.06,20.00,-6.94,-3.34,-30.27,-7.39,164.25
33.601,12.70,20.00,-7.30,-4.69,-30.57,-9.31,164.25
33.651,12.70,20.00,-7.30,-3.05,-30.87,-6.82,164.25
33.701,12.38,20.00,-7.62,-4.22,-31.19,-9.03,164.25
33.751,12.38,20.00,-7.62,-2.74,-31.51,-6.92,164.25
33.802,12.04,20.00,-7.96,-4.12,-31.85,-9.18,164.25
33.852,12.04,20.00,-7.96,-2.68,-32.19,-7.17,164.25
33.902,11.71,20.00,-8.29,-4.05,-32.53,-9.26,164.25
33.952,11.71,20.00,-8.29,-2.63,-32.88,-7.45,164.25
34.002,11.71,20.00,-8.29,-1.71,-33.23,-7.49,164.25
34.052,11.71,20.00,-8.29,-1.11,-33.58,-6.75,164.25
34.102,11.71,20.00,-8.29,-0.72,-33.92,-6.62,164.25
34.152,11.03,20.00,-8.97,-5.23,-34.30,-12.00,164.25
34.203,10.05,20.00,-9.95,-10.12,-34.74,-12.00,164.25
34.254,10.03,20.00,-9.97,-6.72,-35.18,-12.00,164.25
34.304,10.03,20.00,-9.97,-4.37,-35.61,-12.00,164.25
34.354,10.03,20.00,-9.97,-2.84,-36.03,-9.29,164.25
34.404,10.05,20.00,-9.95,-1.71,-36.46,-9.31,164.25
34.454,10.71,20.00,-9.29,3.51,-36.85,-4.91,164.25
34.504,11.03,20.00,-8.97,4.52,-37.22,-4.65,164.25
34.555,11.03,20.00,-8.97,2.94,-37.61,-5.10,164.25
34.606,11.03,20.00,-8.97,1.91,-37.99,-5.15,164.25
34.657,11.03,20.00,-8.97,1.24,-38.37,-5.64,164.25
34.707,11.03,20.00,-8.97,0.81,-38.74,-5.89,164.25
34.757,18.96,20.00,-1.04,56.03,-38.71,-0.65,164.25
34.807,19.29,20.00,-0.71,38.73,-38.67,-0.64,164.25
34.857,19.30,20.00,-0.70,25.25,-38.63,-0.64,164.25
34.908,19.62,20.00,-0.38,18.61,-38.57,-0.63,164.25
34.958,19.62,20.00,-0.38,12.09,-38.51,-2.18,164.25
35.008,20.25,20.00,0.25,12.27,-38.42,-2.01,164.25
35.058,20.25,20.00,0.25,7.98,-38.33,-3.10,164.25
35.108,21.22,20.00,1.22,11.97,-38.20,-1.49,164.25
35.158,21.23,20.00,1.23,7.85,-38.06,-2.80,164.25
35.209,22.49,20.00,2.49,13.75,-37.85,2.09,165.71
35.259,22.51,20.00,2.51,9.08,-37.65,-0.19,165.58
35.309,22.80,20.00,2.80,7.93,-37.44,-0.49,165.23
35.359,24.55,20.00,4.55,17.41,-37.14,12.00,173.63
35.409,24.84,20.00,4.84,13.34,-36.82,8.55,179.62
35.459,24.84,20.00,4.84,8.67,-36.51,3.84,182.30
35.509,24.85,20.00,4.85,5.71,-36.19,3.26,184.58
35.560,25.45,20.00,5.45,7.83,-35.84,3.70,187.17
35.610,26.59,20.00,6.59,13.07,-35.44,11.14,194.97
35.660,26.89,20.00,6.89,10.59,-35.03,8.21,200.72
35.710,27.18,20.00,7.18,8.92,-34.60,7.10,205.69
35.760,27.18,20.00,7.18,5.80,-34.17,5.99,209.88
35.810,27.76,20.00,7.76,7.83,-33.71,7.34,215.02
35.860,29.22,20.00,9.22,15.31,-33.19,12.00,223.42
35.910,29.22,20.00,9.22,9.95,-32.66,12.00,231.82
35.961,29.22,20.00,9.22,6.47,-32.13,12.00,240.22
36.012,29.75,20.00,9.75,7.84,-31.57,12.00,248.62
36.062,29.75,20.00,9.75,5.10,-31.02,12.00,257.02
36.112,30.28,20.00,10.28,7.02,-31.02,12.00,265.42
36.162,30.79,20.00,10.79,8.13,-31.02,12.00,273.82
36.212,33.15,20.00,13.15,21.81,-31.02,12.00,282.22
36.262,33.66,20.00,13.66,17.74,-31.02,12.00,290.62
36.312,33.68,20.00,13.68,11.67,-31.02,12.00,299.02
36.363,33.68,20.00,13.68,7.59,-31.02,12.00,307.42
36.414,34.46,20.00,14.46,10.29,-31.02,12.00,315.82
36.464,34.46,20.00,14.46,6.69,-31.02,12.00,324.22
36.514,34.46,20.00,14.46,4.35,-31.02,11.22,332.07
36.564,33.68,20.00,13.68,-2.64,-31.02,-2.22,330.51
36.614,33.68,20.00,13.68,-1.71,-31.02,-2.22,328.96
36.664,33.68,20.00,13.68,-1.11,-31.02,-1.52,327.89
36.714,33.68,20.00,13.68,-0.72,-31.02,-0.93,327.24
36.764,33.68,20.00,13.68,-0.47,-31.02,-0.52,326.87
36.814,33.66,20.00,13.66,-0.45,-31.02,-0.49,326.53
36.864,33.68,20.00,13.68,-0.15,-31.02,-0.05,326.50
36.914,33.69,20.00,13.69,-0.03,-31.02,0.21,326.64
36.964,33.93,20.00,13.93,1.66,-31.02,4.28,329.64
37.014,33.93,20.00,13.93,1.08,-31.02,3.10,331.81
37.064,33.93,20.00,13.93,0.70,-31.02,2.15,333.31
37.114,33.69,20.00,13.69,-1.22,-31.02,-1.68,332.14
37.164,33.93,20.00,13.93,0.88,-31.02,2.64,333.98
37.215,34.19,20.00,14.19,2.36,-31.02,4.28,336.98
37.265,34.20,20.00,14.20,1.60,-31.02,4.28,339.97
37.315,34.46,20.00,14.46,2.86,-31.02,4.28,342.97
37.365,34.46,20.00,14.46,1.86,-31.02,4.28,345.96
37.415,34.73,20.00,14.73,3.10,-31.02,4.68,349.24
37.465,34.73,20.00,14.73,2.01,-31.02,4.28,352.23
37.515,34.73,20.00,14.73,1.31,-31.02,3.64,354.78
37.565,34.73,20.00,14.73,0.85,-31.02,2.55,356.56
37.615,34.73,20.00,14.73,0.55,-31.02,1.75,357.79
37.665,34.73,20.00,14.73,0.36,-31.02,1.34,358.73
37.715,34.46,20.00,14.46,-1.66,-31.02,-2.22,357.17
37.765,34.46,20.00,14.46,-1.08,-31.02,-1.48,356.14
37.816,34.46,20.00,14.46,-0.70,-31.02,-0.89,355.51
37.866,34.46,20.00,14.46,-0.45,-31.02,-0.50,355.16
37.916,34.46,20.00,14.46,-0.30,-31.02,-0.29,354.96
37.966,34.19,20.00,14.19,-2.08,-31.02,-2.22,353.40
38.016,34.19,20.00,14.19,-1.35,-31.02,-1.90,352.07
38.066,34.19,20.00,14.19,-0.88,-31.02,-1.19,351.24
38.116,34.20,20.00,14.20,-0.50,-31.02,-0.56,350.85
38.166,34.19,20.00,14.19,-0.40,-31.02,-0.43,350.55
38.216,34.19,20.00,14.19,-0.26,-31.02,-0.23,350.38
38.267,33.93,20.00,13.93,-1.95,-31.02,-2.22,348.83
38.317,33.93,20.00,13.93,-1.27,-31.02,-1.75,347.60
38.367,33.68,20.00,13.68,-2.57,-31.02,-2.22,346.04
38.417,33.68,20.00,13.68,-1.67,-31.02,-2.22,344.49
38.467,33.68,20.00,13.68,-1.09,-31.02,-1.49,343.44
38.518,33.68,20.00,13.68,-0.71,-31.02,-0.90,342.81
38.568,34.44,20.00,14.44,4.86,-31.02,12.00,351.21
38.619,34.44,20.00,14.44,3.16,-31.02,4.93,354.67
38.669,34.44,20.00,14.44,2.05,-31.02,4.28,357.66
38.719,34.44,20.00,14.44,1.33,-31.02,3.71,360.26
38.769,34.44,20.00,14.44,0.87,-31.02,2.59,362.07
38.819,34.44,20.00,14.44,0.56,-31.02,1.78,363.32
38.870,34.44,20.00,14.44,0.37,-31.02,1.35,364.27
38.920,34.44,20.00,14.44,0.24,-31.02,1.05,365.00
38.970,34.44,20.00,14.44,0.15,-31.02,0.81,365.57
39.020,34.71,20.00,14.71,1.99,-31.02,4.28,368.57
39.070,34.73,20.00,14.73,1.43,-31.02,4.03,371.39
39.120,34.97,20.00,14.97,2.61,-31.02,4.28,374.38
39.170,34.73,20.00,14.73,0.02,-31.02,0.35,374.62
39.220,34.73,20.00,14.73,0.01,-31.02,0.32,374.85
39.270,34.46,20.00,14.46,-1.88,-31.02,-2.22,373.30
39.320,34.46,20.00,14.46,-1.22,-31.02,-1.68,372.12
39.370,34.44,20.00,14.44,-0.94,-31.02,-1.28,371.22
39.420,34.44,20.00,14.44,-0.61,-31.02,-0.74,370.71
39.470,34.44,20.00,14.44,-0.40,-31.02,-0.43,370.41
39.520,34.44,20.00,14.44,-0.26,-31.02,-0.23,370.24
39.570,34.44,20.00,14.44,-0.17,-31.02,-0.08,370.19
